"soil";"prof_super";"prof_infer";"bd";"oc";"ph";"clay";"silt";"sand";"crs_name";"crs_code";"X";"Y"
"Seymour18";10;66;NA;1,63;8,2;9;26;65;"south pole stereographic";"ESRI:102021";-2444485,306;1602606,241
"Seymour19";15;35;NA;0,26;4,46;2;29;69;"south pole stereographic";"ESRI:102021";-2444624,443;1602318,795
"Seymour19";35;60;NA;0,52;3,37;1;28;71;"south pole stereographic";"ESRI:102021";-2444624,443;1602318,795
"Seymour19";5;15;NA;0,65;8,16;15;29;56;"south pole stereographic";"ESRI:102021";-2444624,443;1602318,795
"Seymour19";0;5;NA;0,65;5,59;16;22;62;"south pole stereographic";"ESRI:102021";-2444624,443;1602318,795
"Seymour19";60;100;NA;0,91;3,65;1;32;67;"south pole stereographic";"ESRI:102021";-2444624,443;1602318,795
"Seymour20";8;20;NA;0,13;9,25;31;27;42;"south pole stereographic";"ESRI:102021";-2442026,177;1604830,468
"Seymour20";0;3;NA;0,39;8,78;30;30;40;"south pole stereographic";"ESRI:102021";-2442026,177;1604830,468
"Seymour20";20;50;NA;0,39;9,37;24;27;49;"south pole stereographic";"ESRI:102021";-2442026,177;1604830,468
"Seymour20";3;8;NA;0,39;8,72;31;30;39;"south pole stereographic";"ESRI:102021";-2442026,177;1604830,468
"Seymour20";50;70;NA;0,39;9,16;30;28;42;"south pole stereographic";"ESRI:102021";-2442026,177;1604830,468
"Seymour21";55;75;NA;0,13;3,7;2;29;69;"south pole stereographic";"ESRI:102021";-2440980,418;1605287,996
"Seymour21";0;55;NA;0,91;8,63;11;11;78;"south pole stereographic";"ESRI:102021";-2440980,418;1605287,996
"Seymour21";75;120;NA;0,91;3;18;22;60;"south pole stereographic";"ESRI:102021";-2440980,418;1605287,996
"SeymourM01";4;28;NA;0,45;3,48;13;20;67;"south pole stereographic";"ESRI:102021";-2444422,285;1607950,393
"SeymourM01";0;4;NA;0,45;3,6;5;27;68;"south pole stereographic";"ESRI:102021";-2444422,285;1607950,393
"SeymourM01";28;45;NA;0,59;3,45;11;24;65;"south pole stereographic";"ESRI:102021";-2444422,285;1607950,393
"SeymourM01";45;110;NA;0,67;3,8;3;28;69;"south pole stereographic";"ESRI:102021";-2444422,285;1607950,393
"SeymourM01";110;145;NA;0,82;6,71;4;27;69;"south pole stereographic";"ESRI:102021";-2444422,285;1607950,393
"SeymourM01";145;190;NA;0,9;7,37;9;22;69;"south pole stereographic";"ESRI:102021";-2444422,285;1607950,393
"SeymourM01";190;220;NA;0,9;7,1;4;26;70;"south pole stereographic";"ESRI:102021";-2444422,285;1607950,393
"SeymourM02";45;50;NA;0,08;3,4;6;2;92;"south pole stereographic";"ESRI:102021";-2443482,874;1608120,571
"SeymourM02";50;54;NA;0,15;3,78;4;2;94;"south pole stereographic";"ESRI:102021";-2443482,874;1608120,571
"SeymourM02";37;45;NA;0,22;3,34;6;9;85;"south pole stereographic";"ESRI:102021";-2443482,874;1608120,571
"SeymourM02";0;4;NA;0,22;8,6;6;9;85;"south pole stereographic";"ESRI:102021";-2443482,874;1608120,571
"SeymourM02";4;12;NA;0,22;8,58;7;9;84;"south pole stereographic";"ESRI:102021";-2443482,874;1608120,571
"SeymourM02";12;25;NA;0,22;8,2;6;12;82;"south pole stereographic";"ESRI:102021";-2443482,874;1608120,571
"SeymourM02";25;37;NA;0,3;4,4;12;12;76;"south pole stereographic";"ESRI:102021";-2443482,874;1608120,571
"SeymourM03";7;22;NA;0,22;7,72;7;17;76;"south pole stereographic";"ESRI:102021";-2442197,077;1607819,351
"SeymourM03";35;42;NA;0,22;7,26;4;12;84;"south pole stereographic";"ESRI:102021";-2442197,077;1607819,351
"SeymourM03";22;35;NA;0,3;7,84;2;14;84;"south pole stereographic";"ESRI:102021";-2442197,077;1607819,351
"SeymourM03";0;7;NA;0,52;8,67;15;12;73;"south pole stereographic";"ESRI:102021";-2442197,077;1607819,351
"SeymourM04";10;18;NA;0,22;7,8;1;5;94;"south pole stereographic";"ESRI:102021";-2443010,676;1608344,661
"SeymourM04";0;10;NA;0,22;7,56;3;5;92;"south pole stereographic";"ESRI:102021";-2443010,676;1608344,661
"SeymourM04";18;44;NA;0,22;7,18;2;1;97;"south pole stereographic";"ESRI:102021";-2443010,676;1608344,661
"SeymourM04";56;64;NA;0,22;7,41;2;2;96;"south pole stereographic";"ESRI:102021";-2443010,676;1608344,661
"SeymourM04";44;56;NA;0,3;7,58;3;4;93;"south pole stereographic";"ESRI:102021";-2443010,676;1608344,661
"SeymourM05";60;65;NA;0,08;7,2;0;3;97;"south pole stereographic";"ESRI:102021";-2443283,745;1608401,69
"SeymourM05";6;15;NA;0,15;4,9;3;2;95;"south pole stereographic";"ESRI:102021";-2443283,745;1608401,69
"SeymourM05";0;6;NA;0,22;7,7;2;3;95;"south pole stereographic";"ESRI:102021";-2443283,745;1608401,69
"SeymourM05";15;60;NA;0,3;7,01;2;2;96;"south pole stereographic";"ESRI:102021";-2443283,745;1608401,69
"SeymourM06";5;25;NA;0,22;8,59;4;9;87;"south pole stereographic";"ESRI:102021";-2443367,666;1608259,12
"SeymourM06";0;5;NA;0,3;8,16;6;8;86;"south pole stereographic";"ESRI:102021";-2443367,666;1608259,12
"SeymourM06";65;74;NA;0,37;5,97;4;8;88;"south pole stereographic";"ESRI:102021";-2443367,666;1608259,12
"SeymourM06";25;65;NA;0,37;8,16;4;11;85;"south pole stereographic";"ESRI:102021";-2443367,666;1608259,12
"SeymourM07";0;4;NA;0,37;8,47;8;15;77;"south pole stereographic";"ESRI:102021";-2444232,169;1610478,898
"SeymourM07";45;50;NA;0,45;8,44;2;15;83;"south pole stereographic";"ESRI:102021";-2444232,169;1610478,898
"SeymourM07";21;35;NA;0,45;8,21;4;15;81;"south pole stereographic";"ESRI:102021";-2444232,169;1610478,898
"SeymourM07";4;21;NA;0,52;8,26;6;13;81;"south pole stereographic";"ESRI:102021";-2444232,169;1610478,898
"SeymourM07";35;45;NA;0,67;8,3;1;23;76;"south pole stereographic";"ESRI:102021";-2444232,169;1610478,898
"SeymourM08";0;8;NA;0,67;8,31;14;17;69;"south pole stereographic";"ESRI:102021";-2444409,7;1610375,844
"SeymourM08";8;37;NA;0,74;8,39;14;24;62;"south pole stereographic";"ESRI:102021";-2444409,7;1610375,844
"SeymourM08";70;79;NA;0,82;8,1;1;38;61;"south pole stereographic";"ESRI:102021";-2444409,7;1610375,844
"SeymourM08";37;70;NA;0,97;8,01;17;29;54;"south pole stereographic";"ESRI:102021";-2444409,7;1610375,844
"SeymourM08";79;100;NA;1,12;7,79;19;27;54;"south pole stereographic";"ESRI:102021";-2444409,7;1610375,844
"SeymourM09";0;20;NA;0,9;7,69;15;25;60;"south pole stereographic";"ESRI:102021";-2444815,635;1610226,677
"SeymourM09";32;60;NA;1,04;3,24;30;49;21;"south pole stereographic";"ESRI:102021";-2444815,635;1610226,677
"SeymourM09";20;32;NA;1,04;3,7;27;49;24;"south pole stereographic";"ESRI:102021";-2444815,635;1610226,677
"SeymourM09";60;90;NA;1,19;2,99;12;61;27;"south pole stereographic";"ESRI:102021";-2444815,635;1610226,677
"SeymourM10";79;82;NA;0,08;7,3;1;2;97;"south pole stereographic";"ESRI:102021";-2442457,65;1611218,525
"SeymourM10";50;79;NA;0,37;7,63;6;13;81;"south pole stereographic";"ESRI:102021";-2442457,65;1611218,525
"SeymourM10";0;50;NA;0,45;8;9;16;75;"south pole stereographic";"ESRI:102021";-2442457,65;1611218,525
"SeymourM11";18;80;NA;0,3;7,65;3;21;76;"south pole stereographic";"ESRI:102021";-2444007,057;1611276,869
"SeymourM11";80;100;NA;0,37;7,76;1;29;70;"south pole stereographic";"ESRI:102021";-2444007,057;1611276,869
"SeymourM11";100;110;NA;0,37;7,74;1;28;71;"south pole stereographic";"ESRI:102021";-2444007,057;1611276,869
"SeymourM11";0;18;NA;0,45;7,59;2;24;74;"south pole stereographic";"ESRI:102021";-2444007,057;1611276,869
"SeymourM12";21;52;NA;0,22;8,29;1;3;96;"south pole stereographic";"ESRI:102021";-2443446,904;1610985,39
"SeymourM12";52;82;NA;0,37;7,9;2;2;96;"south pole stereographic";"ESRI:102021";-2443446,904;1610985,39
"SeymourM12";0;20;NA;0,97;8,15;26;35;39;"south pole stereographic";"ESRI:102021";-2443446,904;1610985,39
"SeymourM13";7;65;NA;0,08;4,2;5;3;92;"south pole stereographic";"ESRI:102021";-2443977,697;1606585,219
"SeymourM13";65;95;NA;0,15;2,9;3;2;95;"south pole stereographic";"ESRI:102021";-2443977,697;1606585,219
"SeymourM13";0;7;NA;0,22;8,23;5;4;91;"south pole stereographic";"ESRI:102021";-2443977,697;1606585,219
"SeymourM14";0;15;NA;0,37;7,99;4;5;91;"south pole stereographic";"ESRI:102021";-2444212,181;1607910,462
"SeymourM14";15;65;NA;0,37;5,4;8;5;87;"south pole stereographic";"ESRI:102021";-2444212,181;1607910,462
"SeymourM14";65;95;NA;1,56;2,94;5;6;89;"south pole stereographic";"ESRI:102021";-2444212,181;1607910,462
"SeymourM15";13;45;NA;0,3;7,95;2;16;82;"south pole stereographic";"ESRI:102021";-2445156,381;1610685,623
"SeymourM15";0;13;NA;0,52;8,67;8;18;74;"south pole stereographic";"ESRI:102021";-2445156,381;1610685,623
"SeymourM15";45;55;NA;0,59;7,69;1;14;85;"south pole stereographic";"ESRI:102021";-2445156,381;1610685,623
"SeymourM16";13;50;NA;0,52;7,59;2;22;76;"south pole stereographic";"ESRI:102021";-2445233,998;1610373,166
"SeymourM16";0;13;NA;0,59;7,88;10;15;75;"south pole stereographic";"ESRI:102021";-2445233,998;1610373,166
"SeymourM17";0;3;NA;1,1;3,25;28;39;33;"south pole stereographic";"ESRI:102021";-2444819,502;1610104,868
"SeymourM17";3;39;NA;1,25;3,1;25;56;19;"south pole stereographic";"ESRI:102021";-2444819,502;1610104,868
"SeymourM17";39;55;NA;1,92;4,27;22;56;22;"south pole stereographic";"ESRI:102021";-2444819,502;1610104,868
"SeymourM18";38;70;NA;0,15;5,28;1;1;98;"south pole stereographic";"ESRI:102021";-2444836,72;1610078,391
"SeymourM18";0;8;NA;0,15;6,01;1;3;96;"south pole stereographic";"ESRI:102021";-2444836,72;1610078,391
"SeymourM18";70;90;NA;0,15;6,59;0;3;97;"south pole stereographic";"ESRI:102021";-2444836,72;1610078,391
"SeymourM18";8;38;NA;0,22;5,65;2;0;98;"south pole stereographic";"ESRI:102021";-2444836,72;1610078,391
"SeymourM19";42;72;NA;0,22;3,46;3;9;88;"south pole stereographic";"ESRI:102021";-2443962,597;1608502,84
"SeymourM19";5;13;NA;0,22;8,16;7;7;86;"south pole stereographic";"ESRI:102021";-2443962,597;1608502,84
"SeymourM19";0;5;NA;0,3;8,1;9;8;83;"south pole stereographic";"ESRI:102021";-2443962,597;1608502,84
"SeymourM19";13;29;NA;0,3;4,62;9;7;84;"south pole stereographic";"ESRI:102021";-2443962,597;1608502,84
"SeymourM19";29;42;NA;0,74;3,5;11;14;75;"south pole stereographic";"ESRI:102021";-2443962,597;1608502,84
"SeymourM20";54;84;NA;0,22;3,39;2;8;90;"south pole stereographic";"ESRI:102021";-2444206,589;1608799,632
"SeymourM20";10;29;NA;0,3;8,26;4;8;88;"south pole stereographic";"ESRI:102021";-2444206,589;1608799,632
"SeymourM20";29;54;NA;0,37;7,42;5;5;90;"south pole stereographic";"ESRI:102021";-2444206,589;1608799,632
"SeymourM20";0;10;NA;0,44;8,55;11;13;76;"south pole stereographic";"ESRI:102021";-2444206,589;1608799,632
"SeymourM21";17;35;NA;0,3;8,06;1;41;58;"south pole stereographic";"ESRI:102021";-2444291,039;1607937,881
"SeymourM21";10;17;NA;0,3;8,24;9;39;52;"south pole stereographic";"ESRI:102021";-2444291,039;1607937,881
"SeymourM21";35;40;NA;0,44;7,79;2;38;60;"south pole stereographic";"ESRI:102021";-2444291,039;1607937,881
"SeymourM21";0;10;NA;0,52;8,02;13;27;60;"south pole stereographic";"ESRI:102021";-2444291,039;1607937,881
"SeymourM22";5;25;NA;0,22;7,8;2;3;95;"south pole stereographic";"ESRI:102021";-2444264,237;1608019,653
"SeymourM22";25;70;NA;0,22;7,69;0;2;98;"south pole stereographic";"ESRI:102021";-2444264,237;1608019,653
"SeymourM22";0;5;NA;0,22;7,82;2;4;94;"south pole stereographic";"ESRI:102021";-2444264,237;1608019,653
"SeymourM22";70;90;NA;0,37;7,79;2;3;95;"south pole stereographic";"ESRI:102021";-2444264,237;1608019,653
"SeymourM23";7;55;NA;0,44;3,57;1;24;75;"south pole stereographic";"ESRI:102021";-2444292,044;1609378,845
"SeymourM23";0;7;NA;0,52;7,68;8;14;78;"south pole stereographic";"ESRI:102021";-2444292,044;1609378,845
"Shirreff01";0;10;NA;12,12;NA;NA;NA;NA;"south pole stereographic";"ESRI:102021";-2735802,24;1529388,58
"Shirreff02";0;10;NA;18,79;NA;NA;NA;NA;"south pole stereographic";"ESRI:102021";-2735674,076;1529466,606
"Shirreff03";0;10;NA;7,89;NA;NA;NA;NA;"south pole stereographic";"ESRI:102021";-2734759,566;1529666,977
"Shirreff04";0;10;NA;3,94;NA;NA;NA;NA;"south pole stereographic";"ESRI:102021";-2733745,099;1529071,742
"Shirreff05";0;10;NA;5,39;NA;NA;NA;NA;"south pole stereographic";"ESRI:102021";-2733972,006;1528564,271
"Shirreff06";0;10;NA;6,26;NA;NA;NA;NA;"south pole stereographic";"ESRI:102021";-2735334,304;1528940,024
"Snow01";52;75;NA;0,38;4,69;12,3;8,3;79,4;"south pole stereographic";"ESRI:102021";-2719005,28;1494403,157
"Snow01";45;52;NA;0,83;5,12;13,1;11,7;75,3;"south pole stereographic";"ESRI:102021";-2719005,28;1494403,157
"Snow01";15;23;NA;2,88;4,1;12,1;10,2;77,8;"south pole stereographic";"ESRI:102021";-2719005,28;1494403,157
"Snow01";5;15;NA;3,11;4,74;18,8;4,1;77,1;"south pole stereographic";"ESRI:102021";-2719005,28;1494403,157
"Snow01";0;5;NA;4,54;4,12;12,1;9,2;78,6;"south pole stereographic";"ESRI:102021";-2719005,28;1494403,157
"Snow02";57;110;NA;0,45;4,46;6,2;1,7;92,1;"south pole stereographic";"ESRI:102021";-2718867,336;1494456,108
"Snow02";35;57;NA;0,75;4,49;7,6;4,7;87,7;"south pole stereographic";"ESRI:102021";-2718867,336;1494456,108
"Snow02";20;35;NA;1,74;4,35;13,8;10,2;76;"south pole stereographic";"ESRI:102021";-2718867,336;1494456,108
"Snow03";10;40;NA;0,45;6,48;16,8;26,9;56,3;"south pole stereographic";"ESRI:102021";-2718978,862;1493750,13
"Snow03";0;10;NA;0,68;6,17;14,3;13,7;72;"south pole stereographic";"ESRI:102021";-2718978,862;1493750,13
"Snow04";0;20;NA;0,6;6,64;14;12,5;73,5;"south pole stereographic";"ESRI:102021";-2718987,324;1493768,768
"Snow05";0;5;NA;1,14;6,38;15,6;25,4;59;"south pole stereographic";"ESRI:102021";-2718924,18;1493733,938
"Snow05";5;20;NA;1,51;6,25;16,6;26,5;56,9;"south pole stereographic";"ESRI:102021";-2718924,18;1493733,938
"Snow06";40;60;NA;0,53;6,69;16;10,8;73,2;"south pole stereographic";"ESRI:102021";-2719037,091;1493977,722
"Snow06";10;40;NA;0,75;6,6;16,2;16,5;67,3;"south pole stereographic";"ESRI:102021";-2719037,091;1493977,722
"Snow06";0;10;NA;1,51;5,96;12,1;8,1;79,7;"south pole stereographic";"ESRI:102021";-2719037,091;1493977,722
"Snow07";20;40;NA;1,89;5,33;17,6;15,8;66,6;"south pole stereographic";"ESRI:102021";-2719021,996;1493971,156
"Snow07";0;20;NA;2,73;5,89;13,7;11;75,3;"south pole stereographic";"ESRI:102021";-2719021,996;1493971,156
"Snow08";30;60;NA;0,3;6,87;21,5;24,3;54,1;"south pole stereographic";"ESRI:102021";-2718927,911;1493502,465
"Snow08";5;10;NA;0,53;6,85;14,2;25,6;60,2;"south pole stereographic";"ESRI:102021";-2718927,911;1493502,465
"Snow08";10;30;NA;0,53;6,66;21,9;36,1;42;"south pole stereographic";"ESRI:102021";-2718927,911;1493502,465
"Snow09";67;70;NA;0,45;6,74;19,1;21,5;59,3;"south pole stereographic";"ESRI:102021";-2719057,396;1493511,848
"Snow09";15;30;NA;0,75;6,72;18,7;21,8;59,4;"south pole stereographic";"ESRI:102021";-2719057,396;1493511,848
"Snow09";0;15;NA;0,99;6,5;12,2;18,8;69;"south pole stereographic";"ESRI:102021";-2719057,396;1493511,848
"Snow09";40;67;NA;0,99;6,63;20,1;29,4;50,6;"south pole stereographic";"ESRI:102021";-2719057,396;1493511,848
"Snow09";30;40;NA;1,06;6,74;23,5;27,4;49,1;"south pole stereographic";"ESRI:102021";-2719057,396;1493511,848
"Snow10";25;50;NA;0,23;6,83;16,8;18;65,2;"south pole stereographic";"ESRI:102021";-2719020,653;1493531,072
"Snow10";0;25;NA;0,75;6,58;15,9;13,5;70,6;"south pole stereographic";"ESRI:102021";-2719020,653;1493531,072
"Snow11";30;50;NA;0,38;7,1;11,1;51,4;37,4;"south pole stereographic";"ESRI:102021";-2718927,37;1493721,288
"Snow11";8;30;NA;0,83;6,8;14,3;16,7;68,9;"south pole stereographic";"ESRI:102021";-2718927,37;1493721,288
"Snow11";0;8;NA;0,91;5,8;11,6;10;78,3;"south pole stereographic";"ESRI:102021";-2718927,37;1493721,288
"Snow12";50;70;NA;0,6;7,26;20,9;28,2;51;"south pole stereographic";"ESRI:102021";-2718795,372;1493593,917
"Snow12";0;50;NA;0,6;7,16;18,2;31,5;50,3;"south pole stereographic";"ESRI:102021";-2718795,372;1493593,917
"Snow13";24;45;NA;0,53;7,03;18;34,7;47,3;"south pole stereographic";"ESRI:102021";-2719062,821;1493631,331
"Snow13";12;24;NA;0,68;6,96;15,7;40,8;43,5;"south pole stereographic";"ESRI:102021";-2719062,821;1493631,331
"Snow13";0;12;NA;1,74;6,16;12,2;11,5;76,3;"south pole stereographic";"ESRI:102021";-2719062,821;1493631,331
"Snow14";62;110;NA;0,3;4,92;7,8;4,7;87,5;"south pole stereographic";"ESRI:102021";-2719219,704;1494271,62
"Snow14";18;62;NA;0,6;5,1;9,2;5,1;85,7;"south pole stereographic";"ESRI:102021";-2719219,704;1494271,62
"Snow14";0;18;NA;2,5;5,34;12,5;7,6;79,9;"south pole stereographic";"ESRI:102021";-2719219,704;1494271,62
"Snow15";18;40;NA;2,88;4,39;16;11,1;72,9;"south pole stereographic";"ESRI:102021";-2719278,264;1494410,077
"Snow15";40;70;NA;3,03;4,32;15;18,8;66,3;"south pole stereographic";"ESRI:102021";-2719278,264;1494410,077
"Snow15";10;18;NA;23,84;4,25;15,75;13,03;71,25;"south pole stereographic";"ESRI:102021";-2719278,264;1494410,077
"Snow15";0;10;NA;23,84;4,39;15,5;14,95;69,6;"south pole stereographic";"ESRI:102021";-2719278,264;1494410,077
"Snow16";30;65;NA;0,68;6,29;13;19,7;67,3;"south pole stereographic";"ESRI:102021";-2719351,034;1494359,355
"Snow16";15;30;NA;0,75;6,39;12,8;14,9;72,2;"south pole stereographic";"ESRI:102021";-2719351,034;1494359,355
"Snow16";0;15;NA;2,73;4,96;15,7;12,4;72;"south pole stereographic";"ESRI:102021";-2719351,034;1494359,355
"Snow17";37;60;NA;0,6;6,71;13,5;16,6;69,8;"south pole stereographic";"ESRI:102021";-2719367,593;1494295,225
"Snow17";60;70;NA;0,6;6,65;14,5;13,9;71,6;"south pole stereographic";"ESRI:102021";-2719367,593;1494295,225
"Snow17";17;25;NA;1,06;6,46;11,8;11,9;76,3;"south pole stereographic";"ESRI:102021";-2719367,593;1494295,225
"Snow17";25;37;NA;1,06;6,6;14,6;17;68,5;"south pole stereographic";"ESRI:102021";-2719367,593;1494295,225
"Snow17";0;17;NA;3,03;5,58;13,4;23,6;63,1;"south pole stereographic";"ESRI:102021";-2719367,593;1494295,225
"Snow18";10;40;NA;0,83;5,84;17,6;20,3;62,1;"south pole stereographic";"ESRI:102021";-2719393,894;1494281,353
"Snow18";0;10;NA;2,27;5,53;17,3;14,1;68,6;"south pole stereographic";"ESRI:102021";-2719393,894;1494281,353
"Snow19";35;60;NA;0,53;6,99;16,7;16,1;67,3;"south pole stereographic";"ESRI:102021";-2719321,188;1493024,636
"Snow19";0;35;NA;0,6;6,51;20,6;20,1;59,2;"south pole stereographic";"ESRI:102021";-2719321,188;1493024,636
"Snow20";0;8;NA;0,45;6,68;11,5;24,1;64,4;"south pole stereographic";"ESRI:102021";-2719352,535;1492518,007
"Snow20";8;20;NA;0,75;6,65;12,9;23,3;63,8;"south pole stereographic";"ESRI:102021";-2719352,535;1492518,007
"Snow21";12;110;NA;0,99;4,69;10,5;5,2;84,3;"south pole stereographic";"ESRI:102021";-2718727,314;1494303,175
"Snow21";7;12;NA;1,29;4,47;11,5;9,5;79,1;"south pole stereographic";"ESRI:102021";-2718727,314;1494303,175
"Snow21";0;7;NA;1,82;4,55;10,1;4,6;85,3;"south pole stereographic";"ESRI:102021";-2718727,314;1494303,175
"Snow22";0;17;NA;0,75;4,02;9;2,6;88,4;"south pole stereographic";"ESRI:102021";-2718723,036;1494392,667
"Snow22";17;100;NA;0,75;4,02;9,9;5,5;84,6;"south pole stereographic";"ESRI:102021";-2718723,036;1494392,667
"Snow23";14;30;NA;4,01;4,3;17,4;15,4;67,1;"south pole stereographic";"ESRI:102021";-2719199,21;1494841,011
"Snow23";5;14;NA;8,48;3,74;23,4;9,3;67,2;"south pole stereographic";"ESRI:102021";-2719199,21;1494841,011
"Snow24";40;50;NA;0,23;5,62;21,8;19,1;59,1;"south pole stereographic";"ESRI:102021";-2719349,756;1492802,356
"Snow24";50;75;NA;0,23;5,48;20,9;19,9;59,2;"south pole stereographic";"ESRI:102021";-2719349,756;1492802,356
"Snow24";24;40;NA;0,3;5,85;29,2;33,3;37,5;"south pole stereographic";"ESRI:102021";-2719349,756;1492802,356
"Snow24";0;24;NA;0,75;5,4;15,2;18,6;66,3;"south pole stereographic";"ESRI:102021";-2719349,756;1492802,356
"Snow25";12;53;NA;0,68;6,55;44,9;38,2;16,9;"south pole stereographic";"ESRI:102021";-2719335,691;1492671,292
"Snow25";0;12;NA;0,68;6,12;44,7;22,9;32,5;"south pole stereographic";"ESRI:102021";-2719335,691;1492671,292
"Snow25";88;130;NA;0,99;6,46;38;32,7;29,3;"south pole stereographic";"ESRI:102021";-2719335,691;1492671,292
"Snow25";53;88;NA;1,36;6,34;42,8;33,8;23,4;"south pole stereographic";"ESRI:102021";-2719335,691;1492671,292
"Snow26";0;10;NA;0,45;6,76;8,3;8,8;82,8;"south pole stereographic";"ESRI:102021";-2719379,402;1492475,847
"Snow27";15;45;NA;0,15;6,97;13,1;18,8;68,1;"south pole stereographic";"ESRI:102021";-2719382,457;1492470,272
"Snow27";0;15;NA;0,23;6,69;8,8;11,8;79,5;"south pole stereographic";"ESRI:102021";-2719382,457;1492470,272
"Snow28";20;60;NA;0,15;7,01;17,6;49,1;33,3;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow28";0;20;NA;0,23;6,82;10,8;13,8;75,3;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow28";60;80;NA;0,6;7,01;8,7;24,1;67,2;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow29";20;40;NA;0,3;6,96;27,5;30,8;41,7;"south pole stereographic";"ESRI:102021";-2719589,785;1492589,902
"Snow29";0;20;NA;0,68;6,83;23,9;23,2;53;"south pole stereographic";"ESRI:102021";-2719589,785;1492589,902
"Snow30";180;190;NA;0,31;7,69;23,4;11,5;65,2;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow30";0;54;NA;0,54;7,13;25;21,2;53,8;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow30";54;160;NA;0,93;7,01;23,1;45,1;31,8;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow30";160;180;NA;1,16;7,06;35,8;19,7;44,5;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow30";190;220;NA;2,93;7,4;33,4;29,7;36,8;"south pole stereographic";"ESRI:102021";-2719288,923;1492872,311
"Snow31";0;20;NA;9,6;5,04;18,5;15,6;65,9;"south pole stereographic";"ESRI:102021";-2719233,689;1494823,295
"Snow32";0;20;NA;2,9;4,75;9,1;7,7;83,3;"south pole stereographic";"ESRI:102021";-2719276,728;1494749,11
"Snow33";0;20;NA;8,1;4,77;24,7;26,9;48,4;"south pole stereographic";"ESRI:102021";-2719328,151;1494720,21
"Snow34";0;20;NA;9,6;4,27;17,6;9;73,4;"south pole stereographic";"ESRI:102021";-2719337,437;1494700,594
"Snow35";0;20;NA;7,7;5,38;15,8;11,2;73;"south pole stereographic";"ESRI:102021";-2719365,435;1494738,128
"Snow36";0;20;NA;11,7;4,35;23,6;22,9;53,5;"south pole stereographic";"ESRI:102021";-2719335,77;1494779,847
"Snow37";0;20;NA;27,3;5,32;19,3;17,7;63;"south pole stereographic";"ESRI:102021";-2719297,668;1494768,86
"Snow38";0;20;NA;32,6;5,58;22,6;22,9;54,5;"south pole stereographic";"ESRI:102021";-2719012,712;1494702,685
"Snow39";0;20;NA;8,3;5,9;27,1;39,1;33,9;"south pole stereographic";"ESRI:102021";-2718997,878;1494724,227
"Snow40";0;20;NA;12,1;5,83;16,1;20,1;63,9;"south pole stereographic";"ESRI:102021";-2718976,31;1494449,746
"Snow41";0;20;NA;9,4;5,75;19,1;22,9;58;"south pole stereographic";"ESRI:102021";-2718930,694;1494446,988
"Snow42";0;20;NA;40,6;4,69;25,6;11,3;63,1;"south pole stereographic";"ESRI:102021";-2718849,6;1494482,912
"Snow43";0;20;NA;3,9;4,44;11,1;3,8;85,1;"south pole stereographic";"ESRI:102021";-2718817,546;1494490,867
"Snow44";0;20;NA;8,1;4,16;29,6;15,5;54,8;"south pole stereographic";"ESRI:102021";-2719139,908;1494751,664
"Snow45";0;20;NA;31,9;4,83;20,6;6,1;73,4;"south pole stereographic";"ESRI:102021";-2719202,962;1494615,178
"Vega01";15;19;NA;0,15;7,49;16,5;13,4;70,1;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega01";0;3;NA;0,15;7,82;11,68;11,4;76,93;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega01";3;8;NA;0,22;7,55;7,12;16,12;76,76;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega01";8;15;NA;0,22;7,26;17,4;18,2;64,4;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega02";12;38;NA;0,22;8,58;10,4;10,79;78,81;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega02";0;12;NA;0,29;9,02;18,9;19,43;61,67;"south pole stereographic";"ESRI:102021";-2504573,345;1593026,772
"Vega02";38;57;NA;0,29;8,27;12,07;17,06;70,87;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega02";57;78;NA;0,29;8,37;14,49;26,42;59,08;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega02";78;90;NA;0,29;8,25;12,75;25,65;61,59;"south pole stereographic";"ESRI:102021";-2504677,509;1592515,152
"Vega03";41;69;NA;0,08;3,41;14,56;25,91;59,53;"south pole stereographic";"ESRI:102021";-2503736,76;1591691,93
"Vega03";69;110;NA;0,15;3,45;22,19;18,82;59;"south pole stereographic";"ESRI:102021";-2503736,76;1591691,93
"Vega03";8;41;NA;0,22;8;22,7;22,4;54,9;"south pole stereographic";"ESRI:102021";-2503736,76;1591691,93
"Vega03";0;8;NA;0,29;8,13;17,1;19,8;63,1;"south pole stereographic";"ESRI:102021";-2503736,76;1591691,93
